dossier_id,doc_type,version,text
ocr_like_facture_00484,facture,v1,"LOGO Guillot 27, rue Riou,75372 Lacroix FACTU RE SIRET: 91939118390572 N°: FACT-2026-4737 IBAN: FR4918757299110160992271795 Date émission: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Baron et Fils 241, rue Lenoir, 62927 Bodin-sur-Mer SIRET: 28343887944875 Désignation Qté PU HT Total HT Prestation de service À 1 3080.30 EUR 3080.30 EUR Prestation de service B 1 2053.54 EUR 2053.54 EUR Tota HT 5l33.84 EUR TVA 20% 513.38 EUR Total TTC 6160.61 EUR Paiement à 30 jours. IBAN: FR4918757299110160992271795 Merci de votre confiance."
ocr_like_facture_00485,facture,v1,"FACTURE -060 N°. FACT-2026-9615 Navarro C0usin et Fils Date émision: 17/o3/2026 97, rue de Chevallier, 65124 Bertin Date échéance: 16/04/2026 SIRET: 11797525235469 IBAN: FR1729799315251708069060185 Facturer à : Rodriguez 17, rue de Perrier, 25670 Saint JosephBourg SIRET: 52249906343860 Désignation Qté PU HT Total HT Prestation de service À 1 2823.38 EUR 2823.38 EUR Prestation de service B 1 1882.26 EUR 1882.26 EUR Total HT 4705.64 EUR TVA 20% 941.13 EUR Total TTC 5646.77 EUR Paiement à 30 jours. IBAN: FR1729799315251708069060185 Merci de votre confiance."
ocr_like_facture_00486,facture,v1,"LOGO Brunel 5, boulevard Susan Hoareau, 67616 Martineau FACTU RE SIRET: 02388341816066 N°: FACT-2026-0026 IBAN: FR7616460324153055227556084 Date émission: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Carpentier SARL 310, boulevard Joseph Guyon, 46612 Reynaud SIRET: 68453711211560 Désignation Qté PU HT Total HT Prestation de service À 1 483.90 EUR 483.90 EUR Prestation de service B 1 322.60 EUR 322.60 EUR Total HT 806.50 EUR TVA 20% 161.30 EUR Total TTC 967.b0 EUR Paiement à 30 jours. IBAN: FR7616460324153055227556084 Merci de votre confiance."
ocr_like_facture_00487,facture,v1,"LOGO Pasqier 28, chemin Wagner, 67803 Guillet-sur- Martineau FACTU RE SIRET: 54424130140899 N°: FACT-2026- 3552 IBAN: FR3103302749302177778032714 Date émission: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Breton rue Alphonse Tanguy, 61488 Mallet SIRET: 81819134913822 Désignation Qté PU HT Total HT Prestation de service À 1 1201.63 EUR 1201.63 EUR Prestation de service B 1 801.09 EUR 801.09 EUR Total HT 2002.72 EUR TVA 20% 400.54 EUR Total TTC 2403.26 EUR Paiement à 30 jours. IBAN: FR3103302749302177778032714 Merci de votre confiance."
ocr_like_facture_00488,facture,v1,"LOGO Diallo 71, chemin Patrick Lebrun, 24310 Marydan FACTU RE SIRET: 89934965018949 N°: FACT- 2026- 8135 IBAN: FR022683925068537419029l599 Date émission: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Daniel 89, boulevard Marcelle Humbert, 69761 Blondel SIRET: 46599153962286 Désignation Qté PU HT Total HT Prestation de service À 1 166.55 EUR 166.55 EUR Prestation de service B 1 111.04 EUR 111.04 EUR Total HT 277.59 EUR TVA 20% 55.52 EUR Total TTC 333.12 EUR Paiement à 30 jours. IBAN: FRO226839250685374190291599 Merci de votre confiance."
ocr_like_facture_00489,facture,v1,"LOGO Pasquier 28, chemin Wagner, 67803 Guillet-sur-Martineau FACTU RE SIRET: 54424130140899 N°: FACT-2026-3552 IBAN: FR3103302749302177778032714 Date émission: 17/03/2026
Date échéance: 16/04/2026 Facturer à : Breton rue Alphonse Tanguy, 61488 Mallet SIRET: 81819134913822 Désignation Qté PU HT Total HT
Prestation de service À 1 1201.63 EUR 1201.63 EUR Prestation de service B 1 801.09 EUR 801.09 EUR Total HT 2002.72 EUR
TVA 20% 400.54 EUR Total TTC 2403.26 EUR Paiement à 30
jours. IBAN: FR3103302749302177778032714 Merci de votre confiance."
ocr_like_facture_00490,facture,v1,"LOGO Gimenez 5, rue Valentin, 72986 ColasBourg FACTU RE SIRET: 260294 10669631 N°: FACT-2026-4281 IBAN: FR7124219547348903219277565 Date émission: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Costa rue de Clément, 94504 Jacquet SIRET: 34935955754589 Désignation Qté PU HT
Total HT Prestation de service À 1 2728.15 EUR 2728.15 EUR Prestation de service B 1 1818.76 EUR 1818.76 EUR
 Total HT 4546.91 ER TVA 20% 909.38 EUR Total TTC B4s6.29 EUR Paiement à 30 jours. IBAN: FR7124219547348903219277565 Merci de votre confiance."
ocr_like_facture_00491,facture,v1,"LOGO Vllee 56, rue de Delannoy, 01531 Lebretonnec FACTU RE SIRET: 25669582248652 N°: FACT-2026-5835 IBAN: FR02163913187s3398112063220 Date émission: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Deschamps Mendès S.A.S. 187, c h e m i n de Fischer, 86966 Moreau-la-Forêt SIRET: 43334634318923 Désignation Qté PU HT Total HT Prestation de s e r v i c e À 1 3266.0 EUR 3266.09 EUR Prestation de s e r v i c e B 1 217.39 EUR 2177.39 EUR Total HT 5443.48 EUR TVA 20% 1088.0 EUR Total TTC 6532.18 EUR Paiement à 30 jours. IBAN: FR0216391318753398112063220 Merci de v o t r e confiance."
ocr_like_facture_00492,facture,v1,"LOGO Leconte 234, rue M0rel, 70706 Delahaye- sur-Raymond FACTU RE SIRET: 34748274710087 N°: FACT-2026- 3034 IBAN: FR538440981132647917382865 Date émission: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Besnard 31, chemin de Millet, 56811 Sainte Denisnec SIRET: 12133052132576 Désignation Qté PU HT Total HT Prestation de service À 1 2023.78 EUR 2023.78 EUR Prestation de service B 1 1349.18 EUR 1349.18 EUR Total HT 3372.96 EUR TVA 20% 337.30 EUR Total TTC 4047.55 EUR Paiement à 30 j o u r s. IBAN: FR5384409811326479173872865 Merci de votre confiance."
ocr_like_facture_00493,facture,v1,"LOGO Fontaine 97, boulevard Claude Rolland, 43405 Sainte OdetteVille FACTU RE SIRET: 67699205699877 N°: FACT-2026-6548 IBAN: FR2936911458601573511837896 Date émission: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Alexandre Lefèvre SA 51, rue de Garcia, 28888 Ferreiradan SRET: 07931191739724 Désignation Qté PU HT Tota1 HT Prestation de service À 1 3289.27 EUR 3289.27 EUR Prestation de service B 1 2192.84 EUR 2192.84 EUR Total HT 5482.11 EUR TVA 20% 1096.42 EUR Total TTC 6578.53 EUR Paiement à 30 jours. IBAN: FR2936911458601573511837896 Merci de votre confiance."
ocr_like_facture_00494,facture,v1,"LOGO Vasseur 69, boulevard de Bazin, 83276 Saint Alix FACTU RE SIRET: 97688754702769 N°: FACT-2026-0523 IBAN: FR9531262102904993559493594 Date émission: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Blanchet 338, rue de Fontaine, 56134 Lecoq-la-Forêt SIRET: 60748814642364 Désignation Qté PU HT Total HT Prestation de service À 1 1878.39 EUR 1878.39 EUR Prestation de service B 1 1252.26 EUR 1252.26 EUR Total HT 3130.65 EUR TVA 20% 626.13 EUR Total TTC 3756.78 EUR Paiment à 30 jours. IBAN: FR9531262102904993559493594 Merci de votre confiance."
ocr_like_facture_00495,facture,v1,"FACTURE Loco Garnier N°: FACT-2026-1917 4, avenue Moreau, 86832 Saint Céline Date émission: 17/03/2026 SIRET: 60621531212503 âché - IBAN: FR9841609839559638182187773 Date échéance: 16/04/2026 Facturer à : Carlier rue Marthe Rolland, 66472 Klein SIRET: 56672489692269 Désignation Qté PU HT Total HT Prestation de service À 1 2133.70 EUR 2133.70 EUR Prestation de service B 1 1422.47 EUR 1422.47 EUR Total HT 3556.17 EUR TVA 20% 711.22 EUR Total TTC 4267.4 EUR Paiement à 30 jours. IBAN: FR9b41609839559638182187773 Merci de votre confiance."
ocr_like_facture_00496,facture,v1,"LOGO Jourdan 13, rue de Marchal, 73338 Aubryboeuf FACT U R E SIRET: 83851500386722 N°: FACT-2026-3536 IBAN: FR5978609005038493144804359 Date émission: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Laurent 82, rue Martineau, 45534 Vallet SIRET: 94650952427909 Désignation Qté PU HT Total HT Pre5tation de service À 1 2110.46 EUR 2110.46 EUR Prestation de service B 1 1406.97 EUR 1406.97 EUR Total HT 3517.43 EUR TVA 20% 703.48 EUR Total TTC 4220.92 EUR Paiement à 30 j o u r s. IBAN: FR597860900038493144804359 Merci de votre confiance."
ocr_like_facture_00497,facture,v1,"FACTURE -060 N°: FACT-2026-0429 Rémy S.A. Date émission: 17/03/2026 689, rue Louis, 53813 Sainte Valérie Date échéance: 16/04/2026 SIRET: 51574555318358 IBAN: FR7495735083972668228836420 Facturer à : Bertin Morin S.A.R.L. 73, boulevard Huet, 89921 Sainte Georgesnec SIRET: 17945510824912 Désignation Qté PU HT Total HT Prestation de service À 1 1401.25 EUR 1401.25 EUR Prestation de service B 1
934.17 EUR 934.17 EUR Total HT 2335.42 EUR TVA 20% 467.08 EUR Total TTC 2802.50 EUR Paiement à 30 jours. IBAN: FR7495735083972668228836420 Merci de votre confiance."
ocr_like_facture_00498,facture,v1,"FACTURE -060 N°. FACT-2026-3547 Adam Guibert et Fils Date émission: 17/o3/2026 chemin de Olivier, 82507 Laporte-sur-Renaud Date échéance: 16/04/2026 SIRET: 30594089799869 IBAN: FR4900726187890752091750357 Facturer à : Gosselin S.A.R.L. 3, rue Victoire Schmitt, 76121
Gimenez SIRET: 58128103847349 Désignation Qté PU HT Total HT Prestationde service À 1 1694.18 EUR 1694.18 EUR Prestation de service B 1 1129.46 EUR 1129.46 EUR Total HT 2823.64 EUR TVA 20% 564.73 EUR Total TTC 3388.37 EUR Paiement à 30 jours. IBAN:
FR4900726187890752091750357 Merci de votre confiance."
ocr_like_facture_00499,facture,v1,"LOGO Le Gall Legros et Fils chemin de Imbert, 36960 Bouvet-la-Forêt FACTU RE SIRET: 29648088836433 N°: FACT-2026-7115 IBAN: FR1348696864993490739090062 Date émission: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Marques SARL 93, rue de Klein, 22570 Saint Guillaume SIRET: 16452836291525 Désignation Qté PU HT Total HT Prestation de service À 1 256.52 EUR 256.52 EUR Prestation de 5ervice B 1 171.02 EUR 171.02 EUR Total HT 427.54 EUR TVA 20% 85.5l EUR Tota1 TTC 513.05 EUR Paiement à 30 jours. IBAN: FR1348696864993490739090062 Merci de votre confiance."
ocr_like_facture_00500,facture,v1,"FACTURE Loco Merle N°: FACT-2026-5837 776, rue de Blanc, 26829 Blanc Date émission: 17/03/2026 SIRET: 98993253190317 âché - IBAN: FR4535055667934051984005195 Date échéance: 16/04/2026 Facturer à : Schmitt rue de Thibault, 74459 Nicola5 SIRET: 96864054397655 Désignation Qté PU HT Total HT Prestation de service À 1 1720.86 EUR 1720.86 EUR Prestation de service B 1 1147.24 EUR 1147.24 EUR Total HT 2868.10 EUR TVA 2o% 573.62 EUR Total TTC 3441.72 EUR Paiement à 30 jours. IBAN: FR535055667934051984005195 Merci de votre confiance."
ocr_like_facture_00501,facture,v1,"FACTURE -060 N°. FACT-2026-9927 Vaillant Lemonnier et Fils Date émission: 17/03/2026 423, avenue Camille Thierry, 22615 Weberdan Date échéance: 16/04/2026 SIRET: 23547902379227 IBAN: FR9981194271176882306462506 Facturer à : Dupuy S.A.S. 49, boulevard de Turpin, 70668 Louis SIRET: 48695979195970 Désignation Qté PU HT Total HT Prestation de service À 1 401.92 EUR 401.92 EUR Prestation de service B 1 267.94 EUR 267.94 EUR Total HT 669.86 EUR TVA 20% 133.97 EUR Total TTC 803.83 EUR Paiement à 30 jours. IBAN: FR9981194271176882306462506 Merci de votre confiance."
ocr_like_facture_00502,facture,v1,"FACTURE -060 N°: FACT-2026-1473 Turpin Date émission: 17/03/2026 34, rue Allain, 92757 Sainte Augustedan Date échéance: 16/04/2026 SIRET: 30734762320552 IBAN: FR8013345332196848176755419 Facturer à : Chauvin Leroy S.A.R.L.4, rue Lacombe, 97458 Sainte Philippine-la-Forêt SIRET: 90918900962659 Désignation Qté PU HT Total HT Prestation de service À 1 1517.98 EUR 1517.98 EUR Prestation de service B 1 1011.98 EUR 1011.98 EUR Total HT 2529.96 EUR TVA 20% 505.99 EUR Total TTC 3035.95 EUR Paiement à 30 jours. IBAN: FR8013345332196848176755419 Merci de votre confiance."
ocr_like_facture_00503,facture,v1,"LOGO Riou 67, boulevard de Paul, 90949 Normandnec FACTU RE SIRET: 92926856787783 N°: FACT-2026-9498 IBAN: FR1506035745637848389263055 Date émission: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Baron 1, rue
Faivre, 89114 Nicolas-sur-Moreno SIRET: 00940577954878 Désignation Qté PU HT Total HT Prestation de service À 1 1339.33
EUR 1339.33 EUR Prestation
de service B 1 892.88 EUR 892.88 EUR Total HT 2232.21 EUR TVA 20% 446.44 EUR Total TTC 2678.65 EUR Paiement à
30 jours. IBAN: FR1506035745637848389263055 Merci de
votre confiance."
ocr_like_facture_00504,facture,v1,"LOGO Legros SARL 96, avenue Lorraine Marin, 89164 Coste FACTU RE SIRET: 59177771980877 N°: FACT-2026-7502 IBAN: FR5790591989898183001566248 Date émission: 07/03/2026 Date échéance: 16/04/2026 Facturer à : Pinto Valette SA 31, rue Jules Grondin, 51258 Roy-sur-Tanguy SIRET: 11800440751b62 Désignation Qté PU HT Total HT Prestation de s e r v i c e À 1 1901.12 EUR 1901.12 EUR Prestation de s e r v i c e B 1 1267.42 EUR 1267.42 EUR Total HT 3168.54 EUR TVA 20% 633.71 EUR Total TTC 3802.25 EUR Paiement à 30 jours. IBAN: FR5790591989898183001566248 Merci de votre confiance."
ocr_like_facture_00505,facture,v1,"FACTURE Loco Rossi Jourdan S.A.S. N°: FACT-2026-6608 22, avenue de Leconte, 47517 Saint HonoréBourg Date émission: 17/03/2026 SIRET: 74957215688382 âché - IBAN: FRO520356750946964416131253 Date échéance: 16/04/2026 Facturer à : Lemaître Leclercq S.A.R.L. 68, avenue Henry, 27839 Maillot SIRET: 901731305822l7 Désignation Qté PU HT Total HT Prestation de service À 1 1336.53 EUR 1336.53 EUR Prestation de service B 1 891.02 EUR 891.02 EUR T0tal HT 2227.55 EUR TVA 20% 445.51 EUR Total TTC 3207.67 EUR Paiement à 30 jours. IBAN: FR05203567509469644 16131253 Merci de votre confiance."
ocr_like_facture_00506,facture,v1,"LOGO Pages 776, chemin Thibault, 59650 Saint NoëlBourg FACTU RE SIRET: 16484071461436 N°: FACT-2026-6505 IBAN: FR9494274523746781633140771 Date émission: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Costa S.A.S. 49,rue Clément, 97384 Le Gall-sur-Mer SIRET: 28713155930299 Désignation Qté PU HT Total HT Prestation de service À 1 3346.54 EUR 3346.54 EUR Prestation de service B 1 2231.03 EUR 2231.03 EUR Total HT
5577.57 EUR TVA 20% 1115.51 EUR Total TTC 6693.08 EUR Paiement à 30 jours. IBAN: FR9494274523746781633140771 Merci de votre confiance."
ocr_like_facture_00507,facture,v1,"FACTURE -060 N°: FACT- 2026- 0785 Carre Date émission: 17/03/2026 5, chemin de Coulon, 02973 Sainte ÉdouardVille Date échéance: 16/04/2026 SIRET: 27065688781098 IBAN: FR8901905323701669115251247 Facturer à : Guilbert S.A.S. 85, rue Noël Lefèvre, 95602 ChauveauVille SIRET: 47437033433507 Désignation QtéPU HT Total HT Prestation de service À 1 592.40 EUR 592.40 EUR Prestation de service B 1 394.93 EUR 394.93 EUR Total HT 987.33 EUR TVA 20% 197.47 EUR Total TTC 1184.80 EUR Paiement à 30 jours. IBAN: FR890190532370166911525l247 Merci de votre confiance."
ocr_like_facture_00508,facture,v1,"LOGO Carre 63, avenue Le Goff, 77459 Fernandes FACTU RE SIRET: 923918441094 N°: FACT-2026-8483 IBAN: FR7449685947023979849925861 Date émission: 07/03/2026 Date échéance: 16/04/2026 Facturer à : Gilbert Rousseau SARL 8, rue de Lamy, 35936 Diaz SIRET: 67208799937508 Designation Qté PU HT Total HT Prestation de service À 1 1097.26 EUR 1097.26 EUR Pre5tation de service B 1 731.51 EUR 731.51 EUR Total HT 1828.77 EUR TVA 20% 365.75 EUR Total TTC 2194.52 EURPaiement à 30 jours. IBAN: FR7449685947023979849925b61 Merci de votre confiance."
ocr_like_facture_00509,facture,v1,"LOGO Besnard 89, avenue Aimée Simon, 69456 Bouvier FACTU
 RE IRET: 24037059862492
N°: FACT-2026-7811 IBAN: FR2072l07800l40047628939279 Date émission: 07/03/2026 Date échéance: 16/04/2026 Facturer à :
Lemaître chemin Chauvet, 06974 Meunier 
SIRET: 1136620284 7770 Désignation Qté PU HT Total HT Prestation de
service À 1 1277.84 EUR 1277.84 EUR Prestation de service B 1 851.0 EUR 851.90 EUR Total HT 2129.74 EUR TVA 20% 425.95 EUR Total TTC 2555.69 EUR Paiement à 30 jours. IBAN: FR2072107800140047628939279 Merci de votre confiance."
ocr_like_facture_00510,facture,v1,"FACTURE - 060 N°: FACT- 2026- 8563 Bouvet S.A.S. Date émission: 17/03/2026 6, avenue Boulanger, 57678 Robin Date échéance: 16/04/2026 SIRET: 90343676375563 IBAN: FR0470222725046044895685579 Facturer à : Lopes 26, avenue Grondin, 90461 Bonnin-sur- Colas SIRET: 53136795s74647 Désignation Qté PU HT Total HT Prestation de service À 1 2459.77 EUR 2459.77 EUR Prestation de service B 1 1639.85 EUR 1639.85 EUR Total HT 4099.62 EUR TVA 20% 819.92 EUR Total TTC 4919.54 EUR Paiement à 3 jours. IBAN: FR0470222725046044895685579 Merci de votre confiance."
ocr_like_facture_00511,facture,v1,"FACTURE Loco Joseph N°: FACT-2026-2274 92, rue Rolland, 68798 Cordier-la-Forêt Date émission: 17/03/2026 SIRET: 55827121919338 âché - IBAN: FR5752590751877976778141587 Date échéance: 16/04/2026 Facturer à : Menard 73 chemin Clémence Leroux, 59237 Pascal-la-Forêt SIRET: 74811448253454 Désignation Qté PU HT Total HT Prestation de service À 1 1516.15 EUR 1516.15 EUR Prestation de service B 1 101.76 EUR l010.76 EUR Total HT 2526.91 EUR TVA 20% 505.38 EUR Total TTC 3032.29 EUR Paiement à 30 jours. IBA: FR5752590751877976778141587 Merci de votre confiace."
ocr_like_facture_00512,facture,v1,"LOGO Thomas 568, chemin Franck Courtois, 18609 Gilbert FACTU RE SIRET: 31975553165082 N°: FACT-2026-8377 IBAN: FR5273718857359903452783717 Date émission: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Gimenez 97, avenue Roland Seguin, 50448 Tanguydan SIRET: 37106455892344 Désignation Qté PU HT Total HT Prestation de service À 1 2513.66 EUR 2513.66 EUR Prestation de service B 1 1675.78 EUR 1675.78 EUR Total HT 4189.44 EUR TVA 20% 837.89 EUR Total TTC 5027.33 EUR Paiement à 30 jours. IBAN: FR5273718857359903452783717 Merci de votre confiance."
ocr_like_facture_00513,facture,v1,"FACTURE - 060 N°: FACT- 2026- 0761 Toussaint Date émission: 17/03/2026 115, chemin Berthelot, 40844 Mace- la- Forêt Date échéance: 16/04/2026 SIRET: 92896676642059 IBAN: FRO718364637790222180218579 Facturer à : Guyot S.A.S. 224, avenue de Leduc, 05733 Morel SIRET: 10039531968586 Désignation Qté PU HT Total
HT Prestation de service À 1 3l00.90 EUR 3100.90 EUR Prestation de service B 1 2067.27 EUR 2067.27 EUR Total HT 5168.17 EUR TVA 20% 1033.63 EUR Total TTC 6201.80 EUR Paiement à 30 jour5.
IBAN: FRO718364637790222180218579 Merci de votre confiance."
ocr_like_facture_00514,facture,v1,"FACTURE -
060 N°: FACT- 2026-4641 Léger Louis S.A. Date émission: 07/o3/2026 52, rue Laporte, 10149 Hardynec Date échéance: 16/04/2026 SIRET: 09969342720053 IBAN: FR5502077672223523501210266 Facturer à : Pages 83, rue Jérôme Lacroix, 21158 Peron SIRET: 96657146631220
Désignation Qté PU HT Total HT Prestation de service À 1 1155.70 EUR 1155.70
EUR Prestation de service B 1 770.47 EUR 770.47 EUR Total HT
1926.17 EUR TVA 20% 385.23
EUR Total TTC 2311.40 EUR Paiement à 30 jours. IBAN: FR5502077672223523501210266 Merci de votre confiance."
ocr_like_facture_00515,facture,v1,"FACTURE -060 N°: FACT-2026-4855 Laporte SA Date émission: 17/03/2026 591, avenue Amélie Lemaire, 07776 Saint Date échéance: 16/04/2026 Bernadetteboeuf SIRET: 97393358394165 Facturerà : IBAN: FR0O907879394567318458092932 Mahe chemin Elisabeth Gallet, 57523 Gautier-les-Bains SIRET: 05550216674840 Désignation Qté PU HT Total HT Prestation de service À 1 1142.90 EUR 1142.90 EUR Prestation de service B 1 761.94 EUR 761.94 EUR Total HT 1904.84 EUR TVA 20% 380.97 EUR Total TTC 2285.81 EUR Paiement à 30 jours. IBAN: FR0907879394567318458092932 Merci de votre confiance."
ocr_like_facture_00516,facture,v1,"FACTURE Loco Andre Joubert S.A.S. N°: FACT-2026-3297 37, rue Sanchez, 68364 Mathieu-les-Bains Date émission: 17/03/2026 SIRET: 71s50217512905 âché - IBAN: FR6079782001195176653365028 Date échéance: 16/04/2026 Facturer à : Lebreton chemin Michel, 77753 Joubert-les-Bains SIRET: 53295221302155 Désignation Qté PU
HT Total HT Prestation de service À 1 805.20 EUR 805.20 EUR Prestation de service B 1 536.80 EUR 536.80 EUR Total HT 1342.00 EUR TVA 20% 268.40 EUR Total TTC 1610.40 EUR Paiement à 30 jours. IBAN: FR6079782001195176653365028
Merci de votre confiance."
ocr_like_facture_00517,facture,v1,"LOGO Marques 415, chemin de Moulin, 3455 Rousset-sur-Traore FACTU RE SIRET: 38543379005370 N°: FACT-2026-0339 IBAN: FR8300488939390265387168447 Date émission: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Le Goff S.A.S. 81, avenue de Aubry, 35313 SchneiderBourg SIRET: 38384730733746 Désignation Qté PU HT Total HT Prestation de service À 1 3512.12 EUR 3s12.12 EUR Prestation de service B 1 2341.42 EUR 2341.42 EUR Total HT 5853.54 EUR TVA 20% 1170.71 EUR Total TTC 7024.25 EUR Paiement à 30 jours. IBAN: FR830048893939026s387 168447 Merci de votre confiance."
ocr_like_facture_00518,facture,v1,"FACTURE Loco Dijoux N°: FACT-2026-0562 69, rue Julien Colas, 64572
Gilletboeuf Date émission: 17/03/2026 SIRET: 33042032494993 âché - IBAN: FR8532840748047382004149564 Date échéance: 16/04/2026
Facturer à : Julien 99, chemin Honoré Camus, 20727 ValléeBourg SIRET: 51732528632621 Désignation Qté PU HT Total HT Prestation de 5ervice À 1 2873.28 EUR 2873.28 EUR Prestationde service B 1 1915.52 EUR 1915.52 EUR Total HT 4788.80 EUR TVA 20% 957.76 EUR Total TTC 5746.56 EUR Paiement à 30 jours. IBAN: FR8532840748047382004 149564 Merci de votre confiance."
ocr_like_facture_00519,facture,v1,"LOGO Leconte234,
rue Morel, 70706 Delahaye-sur-Raymond FACTU RE SIRET:
34748274710087 N°: FACT-2026-3034 IBAN: FR5384409811326479173872865 Date émissi0n:
17/03/2026 Date échéance: 16/04/2026 Facturer à : Besnard 31, chemin de Millet, 56811 Sainte Denisnec SIRET: 12133052132576 Désignation Qté PU HT Total HT Prestation de service À
1 2023.78 EUR 2023.8 EUR Prestation de service B 1 1349.18 EUR 1349.18 EUR Total HT 3372.96 EUR TVA 20% 337.30 EUR Total TTC 4047.55 EUR Paiement
à 30 jours. IBAN: FR5384409811326479173872865 Merci de votre confiance."
ocr_like_facture_00520,facture,v1,"FACTURE -060 N°: FACT-2026-3394 Royer Date émission: 17/03/2026 19, boulevard Sophie Fabre, 51444 Poulain-sur-Noël Date échéance: 16/04/2026 SIRET: 51082097133741 IBAN: FR4541998965364621835375053 Facturer à : Riou 28, rue Cordier, 82311 Charl5 SIRET: 
76010758143692 Désignation Qté PU HT Total HT Prestation de service À 1 230.41 EUR 230.41 EUR Prestation de service B 1 153.60 EUR 153.60 EUR Total HT 384.01 EUR TVA 20% 76.80 EUR Total TTC 460.81 EUR Paiement à 30 jours. IBAN: FR4541998965364621835375053 Merci de votre confiance."
ocr_like_facture_00521,facture,v1,"FACTURE Loco Bourdon Lebrun S.A.S. N°: FACT-2026-4954 98, rue Alexandria B0yer, 90313 Duval-sur-Laine Date émission: 17/03/2026 SIRET: 12520932539562 âché - IBAN: FR6595684576448875402210018 Date échéance: 16/04/2026 Facturer à : Cordier 56, rue Thierry, 82505 Colin-sur-Mer SIRET: 31369425494664 Désignation Qté PU HT Total HT Prestation de service À 1 295b.98 EUR 2958.98 EUR Prestation de service B 1 1972.65 EUR 1972.65 EUR Total HT 493l.63 EUR TVA 20% 986.33 EUR Total TTC 5917.96 EUR Paiement à 30 jours. IBAN: FR6595684576448875402210018 Merci de votre confiance."
ocr_like_facture_00522,facture,v1,"FACTURE Loco Carre S.A.R.L. N°: FACT-2026-1601 rue de Thibault, 82959 Merle Date émission: 17/03/2026 SIRET: 24492984 748406 âché - IBAN: FR8790433231688655473901218 Date échéance: 16/04/2026 Facturer à : Roger 76, rue Daniel, 46254 Poulain SIRET: 41355028s35020 Désignation Qté PU HT Total HT Prestation de service À 1 3397.90 EUR 3397.90 EUR Prestation de service B 1 2265.26 EUR 2265.26 EUR Tota1 HT 5663.16 EUR TVA 20% 1132.63 EUR Total TTC 6795.79 EUR Paiement à 30 jours. IBAN: FR8790433231688655473901218 Merci de votre confiance."
ocr_like_facture_00523,facture,v1,"FACTURE Loco Vidal N°: FACT-2026-6151 87, avenue de Roux, 88549 Poulain-la-Forêt Date émission: 17/03/2026 SIRET: 57550207869731 âché - IBAN: FR3270997018264176210886161 Date échéance: 16/04/2026 Facturer à : Rousset et Fils 23, b o u l e v a r d Mas5e, 64899 Denisboeuf SIRET: 19854755510440 Désignation Qté PU HT Total HT Prestation de service À 1 2702.34 EUR 2702.34 EUR Prestation de service B 1 1801.56 EUR 1801.56 EUR Total HT 4503.90 EUR TVA 20% 900.78 EUR Total TTC B404.68 EUR Paiement à 30 jours. IBAN: FR3270997018264176210886161 Merci de votre confiance."
ocr_like_facture_00524,facture,v1,"FACTURE Loco Allain Riou SARL N°: FACT- 2026-5716 641, rue William Renault, 05646 Hubert- la- Forêt Date émission: 17/03/2026 SIRET: 64559738695608 âché - IBAN: FR5551475831955421255904320 Date échéance: 16/04/2026 Facturer à : Berthelot 21, boulevard Anastasie Lévêque, 82735 Saint Adèle SIRET: 57441983464991 Désignation Qté PU HT Total HT Prestation de service À 1 2525.96 EUR 2525.96 EUR Prestation de service B 1 1683.97 EUR 1683.97 EUR Total HT 4209.93 EUR TVA 20% 841.99 EUR Total TTC 5051.92 EUR Paiement à 30 jours. IBAN: FR5551475831955421255904320 Merci de votre confiance."
ocr_like_facture_00525,facture,v1,"LOGO Va1lée 56, rue de Delannoy, 01531 Lebretonnec FACTU RE SIRET: 25669582248652 N°: FACT- 2026-5835 IBAN: FR0216391318753398112063220 Date émission: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Deschamps Mendès S.A.S. 187, chemin de Fischer, 86966 Moreau-la- Forêt SIRET 43334634318923 Désignation Qté PU HT Tota1 HT Prestation de service À 1 3266.09 EUR 3266.09 EUR Prestation de service B 1 2177.39 EUR 2177.39 EUR Total HT 5443.48 EUR TVA 20% 1088.70 EUR Total TTC 6532.18 EUR Paiement à 30 jours. IBAN: FR0216391318753398112063220 Merci de votre confiance."
